signal_id,race_key,season,round,race_name,race_date,driver_name,driver_id,momentum_raw,track_fit_raw,context_raw,source_confidence,composite_chatter_score,points_nudge,finish_position_nudge,source_ids,coding_notes,last_coded,coded_by,race_source_url,verified_momentum_score,verified_track_fit_score,verified_context_score,verified_source_confidence,verified_composite_chatter_score,verified_signal_count,verified_direct_signal_count,verified_carryover_signal_count,verified_carryover_weight,verified_source_match,verified_source_published_date,verified_driver_name,verified_source_url,verified_source_ids,verified_provenance_roles,available_before_race,proxy_or_scaffold,verified_pre_race,eligibility_status,safe_for_historical_backtest,safe_for_production_overlay,production_eligibility_status
2026_R14_CRACKER_BARREL_400_CHRIS_BUESCHER,2026_R14_CRACKER_BARREL_400,2026,14,Cracker Barrel 400,2026-05-31,Chris Buescher,chris_buescher,0.25,0,0,0.75,0.0844,0.3375,-0.1266,2026_R14_CRACKER_BARREL_400_S01;2026_R14_CRACKER_BARREL_400_S04;2026_R14_CRACKER_BARREL_400_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2026_R14_CRACKER_BARREL_400_BRAD_KESELOWSKI,2026_R14_CRACKER_BARREL_400,2026,14,Cracker Barrel 400,2026-05-31,Brad Keselowski,brad_keselowski,0.05,0,0,0.75,0.0169,0.0675,-0.0253,2026_R14_CRACKER_BARREL_400_S01;2026_R14_CRACKER_BARREL_400_S04;2026_R14_CRACKER_BARREL_400_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2026_R14_CRACKER_BARREL_400_ALEX_BOWMAN,2026_R14_CRACKER_BARREL_400,2026,14,Cracker Barrel 400,2026-05-31,Alex Bowman,alex_bowman,0.15,0.2,0,0.75,0.1031,0.4125,-0.1547,2026_R14_CRACKER_BARREL_400_S01;2026_R14_CRACKER_BARREL_400_S04;2026_R14_CRACKER_BARREL_400_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2026_R14_CRACKER_BARREL_400_KYLE_BUSCH,2026_R14_CRACKER_BARREL_400,2026,14,Cracker Barrel 400,2026-05-31,Kyle Busch,kyle_busch,0.05,0,0,0.75,0.0169,0.0675,-0.0253,2026_R14_CRACKER_BARREL_400_S01;2026_R14_CRACKER_BARREL_400_S04;2026_R14_CRACKER_BARREL_400_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2026_R14_CRACKER_BARREL_400_RYAN_PREECE,2026_R14_CRACKER_BARREL_400,2026,14,Cracker Barrel 400,2026-05-31,Ryan Preece,ryan_preece,0.05,0,0,0.75,0.0169,0.0675,-0.0253,2026_R14_CRACKER_BARREL_400_S01;2026_R14_CRACKER_BARREL_400_S04;2026_R14_CRACKER_BARREL_400_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2026_R14_CRACKER_BARREL_400_A_J_ALLMENDINGER,2026_R14_CRACKER_BARREL_400,2026,14,Cracker Barrel 400,2026-05-31,A.J. Allmendinger,aj_allmendinger,0,0,0,0.75,0.49500000000000005,1.9800000000000002,-0.7425,2026_r14_allmendinger_nashville_practice,Durable source-verified pre-green chatter backfill,2026-05-30,GPT-5.5 Thinking,https://www.nascar.com/news-media/2026/05/30/nascar-cup-series-nashville-practice-recap-results/,0,0.5,0.5,0.9,0.49500000000000005,1,1,0,0,TRUE,2026-05-30,AJ Allmendinger,https://www.nascar.com/news-media/2026/05/30/nascar-cup-series-nashville-practice-recap-results/,2026_r14_allmendinger_nashville_practice,direct,TRUE,FALSE,TRUE,verified_pre_race,TRUE,TRUE,verified_pre_race
2026_R14_CRACKER_BARREL_400_ZANE_SMITH,2026_R14_CRACKER_BARREL_400,2026,14,Cracker Barrel 400,2026-05-31,Zane Smith,zane_smith,-0.05,0,0,0.75,-0.0169,-0.0675,0.0253,2026_R14_CRACKER_BARREL_400_S01;2026_R14_CRACKER_BARREL_400_S04;2026_R14_CRACKER_BARREL_400_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2026_R14_CRACKER_BARREL_400_ERIK_JONES,2026_R14_CRACKER_BARREL_400,2026,14,Cracker Barrel 400,2026-05-31,Erik Jones,erik_jones,0,0,0,0.75,0,0,-0,2026_R14_CRACKER_BARREL_400_S01;2026_R14_CRACKER_BARREL_400_S04;2026_R14_CRACKER_BARREL_400_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2026_R14_CRACKER_BARREL_400_RICKY_STENHOUSE_JR,2026_R14_CRACKER_BARREL_400,2026,14,Cracker Barrel 400,2026-05-31,Ricky Stenhouse Jr.,ricky_stenhouse_jr,-0.05,0,0,0.75,0.35624999999999996,1.4249999999999998,-0.5343749999999999,2026_r13_stenhouse_charlotte_practice,Generated 50% one-race carryover from durable source-verified pre-green chatter,2026-05-23,GPT-5.5 Thinking,https://www.nascar.com/news-media/2026/05/23/cup-series-2026-charlotte-coca-cola-600-qualifying-rainout/,0,0.25,0.5,0.475,0.35624999999999996,1,0,1,0.5,TRUE,2026-05-23,Ricky Stenhouse Jr.,https://www.nascar.com/news-media/2026/05/23/cup-series-2026-charlotte-coca-cola-600-qualifying-rainout/,2026_r13_stenhouse_charlotte_practice,one_race_carryover_50pct,TRUE,FALSE,TRUE,verified_pre_race,TRUE,TRUE,verified_pre_race
2026_R14_CRACKER_BARREL_400_JOHN_HUNTER_NEMECHEK,2026_R14_CRACKER_BARREL_400,2026,14,Cracker Barrel 400,2026-05-31,John Hunter Nemechek,john_hunter_nemechek,-0.05,0,0,0.75,-0.0169,-0.0675,0.0253,2026_R14_CRACKER_BARREL_400_S01;2026_R14_CRACKER_BARREL_400_S04;2026_R14_CRACKER_BARREL_400_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2026_R14_CRACKER_BARREL_400_NOAH_GRAGSON,2026_R14_CRACKER_BARREL_400,2026,14,Cracker Barrel 400,2026-05-31,Noah Gragson,noah_gragson,-0.05,0,0,0.75,-0.0169,-0.0675,0.0253,2026_R14_CRACKER_BARREL_400_S01;2026_R14_CRACKER_BARREL_400_S04;2026_R14_CRACKER_BARREL_400_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2026_R14_CRACKER_BARREL_400_COLE_CUSTER,2026_R14_CRACKER_BARREL_400,2026,14,Cracker Barrel 400,2026-05-31,Cole Custer,cole_custer,-0.05,0,0,0.75,-0.0169,-0.0675,0.0253,2026_R14_CRACKER_BARREL_400_S01;2026_R14_CRACKER_BARREL_400_S04;2026_R14_CRACKER_BARREL_400_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2026_R15_FIREKEEPERS_CASINO_400_DENNY_HAMLIN,2026_R15_FIREKEEPERS_CASINO_400,2026,15,FireKeepers Casino 400,2026-06-07,Denny Hamlin,denny_hamlin,2,0.4,0,0.85,1,4,-1.5,2026_r14_hamlin_nashville_practice;2026_r15_hamlin_michigan_pole,Durable source-verified pre-green chatter backfill,2026-06-06,GPT-5.5 Thinking,https://www.nascar.com/news-media/2026/05/30/nascar-cup-series-nashville-practice-recap-results/,0.75,1,1,0.97375,1,2,1,1,0.5,TRUE,2026-06-06,Denny Hamlin,https://www.nascar.com/news-media/2026/05/30/nascar-cup-series-nashville-practice-recap-results/,2026_r14_hamlin_nashville_practice;2026_r15_hamlin_michigan_pole,one_race_carryover_50pct;direct,TRUE,FALSE,TRUE,verified_pre_race,TRUE,TRUE,verified_pre_race
2026_R15_FIREKEEPERS_CASINO_400_TYLER_REDDICK,2026_R15_FIREKEEPERS_CASINO_400,2026,15,FireKeepers Casino 400,2026-06-07,Tyler Reddick,tyler_reddick,0.35,0.4,0,0.75,1,4,-1.5,2026_r14_reddick_nashville_practice;2026_r15_reddick_michigan_practice,Durable source-verified pre-green chatter backfill,2026-06-06,GPT-5.5 Thinking,https://www.nascar.com/news-media/2026/05/30/nascar-cup-series-nashville-practice-recap-results/,1,0.75,1,0.97375,1,2,1,1,0.5,TRUE,2026-06-06,Tyler Reddick,https://www.nascar.com/news-media/2026/05/30/nascar-cup-series-nashville-practice-recap-results/,2026_r14_reddick_nashville_practice;2026_r15_reddick_michigan_practice,one_race_carryover_50pct;direct,TRUE,FALSE,TRUE,verified_pre_race,TRUE,TRUE,verified_pre_race
2026_R15_FIREKEEPERS_CASINO_400_RYAN_BLANEY,2026_R15_FIREKEEPERS_CASINO_400,2026,15,FireKeepers Casino 400,2026-06-07,Ryan Blaney,ryan_blaney,0.35,0.4,0,0.75,0.40499999999999997,1.6199999999999999,-0.6074999999999999,2026_r14_blaney_nashville_practice,Generated 50% one-race carryover from durable source-verified pre-green chatter,2026-05-30,GPT-5.5 Thinking,https://www.nascar.com/news-media/2026/05/30/nascar-cup-series-nashville-practice-recap-results/,0,0.5,0.25,0.44999999999999996,0.40499999999999997,1,0,1,0.5,TRUE,2026-05-30,Ryan Blaney,https://www.nascar.com/news-media/2026/05/30/nascar-cup-series-nashville-practice-recap-results/,2026_r14_blaney_nashville_practice,one_race_carryover_50pct,TRUE,FALSE,TRUE,verified_pre_race,TRUE,TRUE,verified_pre_race
2026_R15_FIREKEEPERS_CASINO_400_TY_GIBBS,2026_R15_FIREKEEPERS_CASINO_400,2026,15,FireKeepers Casino 400,2026-06-07,Ty Gibbs,ty_gibbs,0.35,0,0,0.75,1,4,-1.5,2026_r14_gibbs_nashville_longrun;2026_r15_gibbs_michigan_qualifying,Durable source-verified pre-green chatter backfill,2026-06-06,GPT-5.5 Thinking,https://www.nascar.com/news-media/2026/05/30/nascar-cup-series-nashville-practice-recap-results/,0.75,1,1,0.9475,1,2,1,1,0.5,TRUE,2026-06-06,Ty Gibbs,https://www.nascar.com/news-media/2026/05/30/nascar-cup-series-nashville-practice-recap-results/,2026_r14_gibbs_nashville_longrun;2026_r15_gibbs_michigan_qualifying,one_race_carryover_50pct;direct,TRUE,FALSE,TRUE,verified_pre_race,TRUE,TRUE,verified_pre_race
2026_R15_FIREKEEPERS_CASINO_400_CHASE_ELLIOTT,2026_R15_FIREKEEPERS_CASINO_400,2026,15,FireKeepers Casino 400,2026-06-07,Chase Elliott,chase_elliott,0.35,0.2,0,0.75,1,4,-1.5,2026_r15_elliott_michigan_practice,Durable source-verified pre-green chatter backfill,2026-06-06,GPT-5.5 Thinking,https://www.nascar.com/news-media/2026/06/06/cup-series-michigan-pole-qualifying-practice-recap-2026/,0,1,1,0.95,1,1,1,0,0,TRUE,2026-06-06,Chase Elliott,https://www.nascar.com/news-media/2026/06/06/cup-series-michigan-pole-qualifying-practice-recap-2026/,2026_r15_elliott_michigan_practice,direct,TRUE,FALSE,TRUE,verified_pre_race,TRUE,TRUE,verified_pre_race
2026_R15_FIREKEEPERS_CASINO_400_KYLE_LARSON,2026_R15_FIREKEEPERS_CASINO_400,2026,15,FireKeepers Casino 400,2026-06-07,Kyle Larson,kyle_larson,0.25,0.4,0,0.75,1,4,-1.5,2026_r14_larson_nashville_practice;2026_r15_larson_michigan_practice,Durable source-verified pre-green chatter backfill,2026-06-06,GPT-5.5 Thinking,https://www.nascar.com/news-media/2026/05/30/nascar-cup-series-nashville-practice-recap-results/,0,1,0.75,0.9450000000000001,1,2,1,1,0.5,TRUE,2026-06-06,Kyle Larson,https://www.nascar.com/news-media/2026/05/30/nascar-cup-series-nashville-practice-recap-results/,2026_r14_larson_nashville_practice;2026_r15_larson_michigan_practice,one_race_carryover_50pct;direct,TRUE,FALSE,TRUE,verified_pre_race,TRUE,TRUE,verified_pre_race
2026_R15_FIREKEEPERS_CASINO_400_CHRISTOPHER_BELL,2026_R15_FIREKEEPERS_CASINO_400,2026,15,FireKeepers Casino 400,2026-06-07,Christopher Bell,christopher_bell,0.25,0.4,0,0.75,0.5,2,-0.75,2026_r14_bell_nashville_practice,Generated 50% one-race carryover from durable source-verified pre-green chatter,2026-05-30,GPT-5.5 Thinking,https://www.nascar.com/news-media/2026/05/30/nascar-cup-series-nashville-practice-recap-results/,0,0.5,0.5,0.475,0.5,1,0,1,0.5,TRUE,2026-05-30,Christopher Bell,https://www.nascar.com/news-media/2026/05/30/nascar-cup-series-nashville-practice-recap-results/,2026_r14_bell_nashville_practice,one_race_carryover_50pct,TRUE,FALSE,TRUE,verified_pre_race,TRUE,TRUE,verified_pre_race
2026_R15_FIREKEEPERS_CASINO_400_WILLIAM_BYRON,2026_R15_FIREKEEPERS_CASINO_400,2026,15,FireKeepers Casino 400,2026-06-07,William Byron,william_byron,0.25,0.4,0,0.75,0.24750000000000003,0.9900000000000001,-0.37125,2026_r14_byron_nashville_practice,Generated 50% one-race carryover from durable source-verified pre-green chatter,2026-05-30,GPT-5.5 Thinking,https://www.nascar.com/news-media/2026/05/30/nascar-cup-series-nashville-practice-recap-results/,0,0.25,0.25,0.44999999999999996,0.24750000000000003,1,0,1,0.5,TRUE,2026-05-30,William Byron,https://www.nascar.com/news-media/2026/05/30/nascar-cup-series-nashville-practice-recap-results/,2026_r14_byron_nashville_practice,one_race_carryover_50pct,TRUE,FALSE,TRUE,verified_pre_race,TRUE,TRUE,verified_pre_race
2026_R15_FIREKEEPERS_CASINO_400_CHASE_BRISCOE,2026_R15_FIREKEEPERS_CASINO_400,2026,15,FireKeepers Casino 400,2026-06-07,Chase Briscoe,chase_briscoe,0.25,0.2,0,0.75,1,4,-1.5,2026_r14_briscoe_nashville_practice;2026_r15_briscoe_michigan_qualifying,Durable source-verified pre-green chatter backfill,2026-06-06,GPT-5.5 Thinking,https://www.nascar.com/news-media/2026/05/30/nascar-cup-series-nashville-practice-recap-results/,0.5,0.75,1,0.9450000000000001,1,2,1,1,0.5,TRUE,2026-06-06,Chase Briscoe,https://www.nascar.com/news-media/2026/05/30/nascar-cup-series-nashville-practice-recap-results/,2026_r14_briscoe_nashville_practice;2026_r15_briscoe_michigan_qualifying,one_race_carryover_50pct;direct,TRUE,FALSE,TRUE,verified_pre_race,TRUE,TRUE,verified_pre_race
2026_R15_FIREKEEPERS_CASINO_400_SHANE_VAN_GISBERGEN,2026_R15_FIREKEEPERS_CASINO_400,2026,15,FireKeepers Casino 400,2026-06-07,Shane van Gisbergen,shane_van_gisbergen,0.15,0,0.21,0.85,0.0931,0.3723,-0.1396,EVT_0010,Road-course wins at Watkins Glen and Sonoma plus pole strength. | Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2026_R15_FIREKEEPERS_CASINO_400_ROSS_CHASTAIN,2026_R15_FIREKEEPERS_CASINO_400,2026,15,FireKeepers Casino 400,2026-06-07,Ross Chastain,ross_chastain,0.15,0.2,0,0.75,0.5,2,-0.75,2026_r14_chastain_nashville_longrun,Generated 50% one-race carryover from durable source-verified pre-green chatter,2026-05-30,GPT-5.5 Thinking,https://www.nascar.com/news-media/2026/05/30/nascar-cup-series-nashville-practice-recap-results/,0,0.5,0.5,0.475,0.5,1,0,1,0.5,TRUE,2026-05-30,Ross Chastain,https://www.nascar.com/news-media/2026/05/30/nascar-cup-series-nashville-practice-recap-results/,2026_r14_chastain_nashville_longrun,one_race_carryover_50pct,TRUE,FALSE,TRUE,verified_pre_race,TRUE,TRUE,verified_pre_race
2026_R15_FIREKEEPERS_CASINO_400_BUBBA_WALLACE,2026_R15_FIREKEEPERS_CASINO_400,2026,15,FireKeepers Casino 400,2026-06-07,Bubba Wallace,bubba_wallace,0.15,0.2,0,0.75,0.1031,0.4125,-0.1547,2026_R15_FIREKEEPERS_CASINO_400_S01;2026_R15_FIREKEEPERS_CASINO_400_S04;2026_R15_FIREKEEPERS_CASINO_400_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2026_R15_FIREKEEPERS_CASINO_400_JOEY_LOGANO,2026_R15_FIREKEEPERS_CASINO_400,2026,15,FireKeepers Casino 400,2026-06-07,Joey Logano,joey_logano,0.15,0,0,0.75,0.0506,0.2025,-0.0759,2026_R15_FIREKEEPERS_CASINO_400_S01;2026_R15_FIREKEEPERS_CASINO_400_S04;2026_R15_FIREKEEPERS_CASINO_400_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2026_R15_FIREKEEPERS_CASINO_400_AUSTIN_CINDRIC,2026_R15_FIREKEEPERS_CASINO_400,2026,15,FireKeepers Casino 400,2026-06-07,Austin Cindric,austin_cindric,0.05,0,0,0.75,0.0169,0.0675,-0.0253,2026_R15_FIREKEEPERS_CASINO_400_S01;2026_R15_FIREKEEPERS_CASINO_400_S04;2026_R15_FIREKEEPERS_CASINO_400_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2026_R15_FIREKEEPERS_CASINO_400_CARSON_HOCEVAR,2026_R15_FIREKEEPERS_CASINO_400,2026,15,FireKeepers Casino 400,2026-06-07,Carson Hocevar,carson_hocevar,0.15,0,0,0.75,1,4,-1.5,2026_r15_hocevar_michigan_frontrow,Durable source-verified pre-green chatter backfill,2026-06-06,GPT-5.5 Thinking,https://www.nascar.com/news-media/2026/06/06/cup-series-michigan-pole-qualifying-practice-recap-2026/,0.5,1,1,0.95,1,1,1,0,0,TRUE,2026-06-06,Carson Hocevar,https://www.nascar.com/news-media/2026/06/06/cup-series-michigan-pole-qualifying-practice-recap-2026/,2026_r15_hocevar_michigan_frontrow,direct,TRUE,FALSE,TRUE,verified_pre_race,TRUE,TRUE,verified_pre_race
2026_R15_FIREKEEPERS_CASINO_400_JOSH_BERRY,2026_R15_FIREKEEPERS_CASINO_400,2026,15,FireKeepers Casino 400,2026-06-07,Josh Berry,josh_berry,0.05,0,0,0.75,0.0169,0.0675,-0.0253,2026_R15_FIREKEEPERS_CASINO_400_S01;2026_R15_FIREKEEPERS_CASINO_400_S04;2026_R15_FIREKEEPERS_CASINO_400_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2026_R15_FIREKEEPERS_CASINO_400_AUSTIN_DILLON,2026_R15_FIREKEEPERS_CASINO_400,2026,15,FireKeepers Casino 400,2026-06-07,Austin Dillon,austin_dillon,-0.05,0,0,0.75,-0.0169,-0.0675,0.0253,2026_R15_FIREKEEPERS_CASINO_400_S01;2026_R15_FIREKEEPERS_CASINO_400_S04;2026_R15_FIREKEEPERS_CASINO_400_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2026_R15_FIREKEEPERS_CASINO_400_DANIEL_SUAREZ,2026_R15_FIREKEEPERS_CASINO_400,2026,15,FireKeepers Casino 400,2026-06-07,Daniel Suarez,daniel_suarez,0.05,0,0,0.75,0.0169,0.0675,-0.0253,2026_R15_FIREKEEPERS_CASINO_400_S01;2026_R15_FIREKEEPERS_CASINO_400_S04;2026_R15_FIREKEEPERS_CASINO_400_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2026_R15_FIREKEEPERS_CASINO_400_COREY_HEIM,2026_R15_FIREKEEPERS_CASINO_400,2026,15,FireKeepers Casino 400,2026-06-07,Corey Heim,corey_heim,0.05,0,0,0.75,0.0169,0.0675,-0.0253,2026_R15_FIREKEEPERS_CASINO_400_S01;2026_R15_FIREKEEPERS_CASINO_400_S04;2026_R15_FIREKEEPERS_CASINO_400_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2026_R15_FIREKEEPERS_CASINO_400_MICHAEL_MCDOWELL,2026_R15_FIREKEEPERS_CASINO_400,2026,15,FireKeepers Casino 400,2026-06-07,Michael McDowell,michael_mcdowell,0.05,0,0,0.75,0.0169,0.0675,-0.0253,2026_R15_FIREKEEPERS_CASINO_400_S01;2026_R15_FIREKEEPERS_CASINO_400_S04;2026_R15_FIREKEEPERS_CASINO_400_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2026_R15_FIREKEEPERS_CASINO_400_CHRIS_BUESCHER,2026_R15_FIREKEEPERS_CASINO_400,2026,15,FireKeepers Casino 400,2026-06-07,Chris Buescher,chris_buescher,0.25,0,0,0.75,0.49500000000000005,1.9800000000000002,-0.7425,2026_r15_buescher_michigan_practice,Durable source-verified pre-green chatter backfill,2026-06-06,GPT-5.5 Thinking,https://www.nascar.com/news-media/2026/06/06/cup-series-michigan-pole-qualifying-practice-recap-2026/,0,0.5,0.5,0.9,0.49500000000000005,1,1,0,0,TRUE,2026-06-06,Chris Buescher,https://www.nascar.com/news-media/2026/06/06/cup-series-michigan-pole-qualifying-practice-recap-2026/,2026_r15_buescher_michigan_practice,direct,TRUE,FALSE,TRUE,verified_pre_race,TRUE,TRUE,verified_pre_race
2026_R15_FIREKEEPERS_CASINO_400_BRAD_KESELOWSKI,2026_R15_FIREKEEPERS_CASINO_400,2026,15,FireKeepers Casino 400,2026-06-07,Brad Keselowski,brad_keselowski,0.05,0,0,0.75,0.0169,0.0675,-0.0253,2026_R15_FIREKEEPERS_CASINO_400_S01;2026_R15_FIREKEEPERS_CASINO_400_S04;2026_R15_FIREKEEPERS_CASINO_400_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2026_R15_FIREKEEPERS_CASINO_400_ALEX_BOWMAN,2026_R15_FIREKEEPERS_CASINO_400,2026,15,FireKeepers Casino 400,2026-06-07,Alex Bowman,alex_bowman,0.15,0.2,0,0.75,0.1031,0.4125,-0.1547,2026_R15_FIREKEEPERS_CASINO_400_S01;2026_R15_FIREKEEPERS_CASINO_400_S04;2026_R15_FIREKEEPERS_CASINO_400_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
2026_R15_FIREKEEPERS_CASINO_400_KYLE_BUSCH,2026_R15_FIREKEEPERS_CASINO_400,2026,15,FireKeepers Casino 400,2026-06-07,Kyle Busch,kyle_busch,0.05,0,0,0.75,0.0169,0.0675,-0.0253,2026_R15_FIREKEEPERS_CASINO_400_S01;2026_R15_FIREKEEPERS_CASINO_400_S04;2026_R15_FIREKEEPERS_CASINO_400_S05,Proxy coded from results/form/track-fit scaffold; review against pre-race article/odds before modeling.,2026-07-15,GPT-5.5 Thinking,https://www.jayski.com/nascar-cup-series/2026-nascar-cup-series-race-results/,,,,,,,,,,FALSE,,,,,,FALSE,TRUE,FALSE,coded_after_or_on_race_date,FALSE,FALSE,not_production_eligible
