Signal_ID,Race_Key,Season,Round,Grand Prix,Race_Date,Team,Momentum_Raw,Upgrade_Raw,Context_Raw,Source_Confidence,Raw_Weighted_Score,Composite_Chatter_Score,Points_Nudge,Finish_Position_Nudge,Primary_Source_IDs,Coding_Notes,Last_Coded,Coded_By,Race_Source_URL
2025_R05_SAUDI_ARABIA_ASTON_MARTIN,2025_R05_SAUDI_ARABIA,2025,5,Saudi Arabia,2025-04-20T00:00:00Z,Aston Martin,-0.1,0,0,0.75,-0.045000000000000005,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R05_SAUDI_ARABIA_ALPINE,2025_R05_SAUDI_ARABIA,2025,5,Saudi Arabia,2025-04-20T00:00:00Z,Alpine,-0.4,0,0,1,-0.18000000000000002,-0.18000000000000002,-0.045000000000000005,0.045000000000000005,EVT_0108,Event-log coded | Momentum -0.3 | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R05_SAUDI_ARABIA_HAAS_F1_TEAM,2025_R05_SAUDI_ARABIA,2025,5,Saudi Arabia,2025-04-20T00:00:00Z,Haas F1 Team,-0.2,0,0,0.75,-0.09000000000000001,-0.0675,-0.016875,0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R05_SAUDI_ARABIA_KICK_SAUBER,2025_R05_SAUDI_ARABIA,2025,5,Saudi Arabia,2025-04-20T00:00:00Z,Kick Sauber,-0.9,0,0,1,-0.405,-0.405,-0.10125,0.10125,EVT_0103,Event-log coded | Momentum -0.7 | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R06_MIAMI_MCLAREN,2025_R06_MIAMI,2025,6,Miami,2025-05-04T00:00:00Z,McLaren,2,1,0,1,1.35,1,0.25,-0.25,EVT_0097; EVT_0104,Event-log coded | Momentum +1.8; Upgrade +1.0 | rolling momentum base +1.8,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R06_MIAMI_FERRARI,2025_R06_MIAMI,2025,6,Miami,2025-05-04T00:00:00Z,Ferrari,0.7,0,0,1,0.315,0.315,0.07875,-0.07875,EVT_0101,Event-log coded | Momentum +0.4 | rolling momentum base +0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R06_MIAMI_RED_BULL_RACING,2025_R06_MIAMI,2025,6,Miami,2025-05-04T00:00:00Z,Red Bull Racing,1.1,0,0,1,0.49500000000000005,0.49500000000000005,0.12375000000000001,-0.12375000000000001,EVT_0098,Event-log coded | Momentum +0.7 | rolling momentum base +0.4,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R06_MIAMI_MERCEDES,2025_R06_MIAMI,2025,6,Miami,2025-05-04T00:00:00Z,Mercedes,0.6,0,0,1,0.27,0.27,0.0675,-0.0675,EVT_0100,Event-log coded | Momentum +0.6,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R06_MIAMI_WILLIAMS,2025_R06_MIAMI,2025,6,Miami,2025-05-04T00:00:00Z,Williams,0.5,0,0,1,0.225,0.225,0.05625,-0.05625,EVT_0102,Event-log coded | Momentum +0.5,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R06_MIAMI_RACING_BULLS,2025_R06_MIAMI,2025,6,Miami,2025-05-04T00:00:00Z,Racing Bulls,0.3,0,0,1,0.135,0.135,0.03375,-0.03375,EVT_0107,Event-log coded | Momentum +0.3,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R06_MIAMI_ASTON_MARTIN,2025_R06_MIAMI,2025,6,Miami,2025-05-04T00:00:00Z,Aston Martin,-0.1,0,0,0.75,-0.045000000000000005,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R06_MIAMI_ALPINE,2025_R06_MIAMI,2025,6,Miami,2025-05-04T00:00:00Z,Alpine,-0.4,0,0,1,-0.18000000000000002,-0.18000000000000002,-0.045000000000000005,0.045000000000000005,EVT_0108,Event-log coded | Momentum -0.3 | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R06_MIAMI_HAAS_F1_TEAM,2025_R06_MIAMI,2025,6,Miami,2025-05-04T00:00:00Z,Haas F1 Team,-0.2,0,0,0.75,-0.09000000000000001,-0.0675,-0.016875,0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R06_MIAMI_KICK_SAUBER,2025_R06_MIAMI,2025,6,Miami,2025-05-04T00:00:00Z,Kick Sauber,-0.9,0,0,1,-0.405,-0.405,-0.10125,0.10125,EVT_0103,Event-log coded | Momentum -0.7 | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R07_EMILIA_ROMAGNA_MCLAREN,2025_R07_EMILIA_ROMAGNA,2025,7,Emilia-Romagna,2025-05-18T00:00:00Z,McLaren,2,1,0,1,1.35,1,0.25,-0.25,EVT_0097; EVT_0104,Event-log coded | Momentum +1.8; Upgrade +1.0 | rolling momentum base +1.8,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R07_EMILIA_ROMAGNA_FERRARI,2025_R07_EMILIA_ROMAGNA,2025,7,Emilia-Romagna,2025-05-18T00:00:00Z,Ferrari,0.7,0,0,1,0.315,0.315,0.07875,-0.07875,EVT_0101,Event-log coded | Momentum +0.4 | rolling momentum base +0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R07_EMILIA_ROMAGNA_RED_BULL_RACING,2025_R07_EMILIA_ROMAGNA,2025,7,Emilia-Romagna,2025-05-18T00:00:00Z,Red Bull Racing,0.8,0,0,1,0.36000000000000004,0.36000000000000004,0.09000000000000001,-0.09000000000000001,EVT_0098,Event-log coded | Momentum +0.7 | rolling momentum base +0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R07_EMILIA_ROMAGNA_MERCEDES,2025_R07_EMILIA_ROMAGNA,2025,7,Emilia-Romagna,2025-05-18T00:00:00Z,Mercedes,0.6,0,0,1,0.27,0.27,0.0675,-0.0675,EVT_0100,Event-log coded | Momentum +0.6,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R07_EMILIA_ROMAGNA_WILLIAMS,2025_R07_EMILIA_ROMAGNA,2025,7,Emilia-Romagna,2025-05-18T00:00:00Z,Williams,0.5,0,0,1,0.225,0.225,0.05625,-0.05625,EVT_0102,Event-log coded | Momentum +0.5,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R07_EMILIA_ROMAGNA_RACING_BULLS,2025_R07_EMILIA_ROMAGNA,2025,7,Emilia-Romagna,2025-05-18T00:00:00Z,Racing Bulls,0.3,0,0,1,0.135,0.135,0.03375,-0.03375,EVT_0107,Event-log coded | Momentum +0.3,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R07_EMILIA_ROMAGNA_ASTON_MARTIN,2025_R07_EMILIA_ROMAGNA,2025,7,Emilia-Romagna,2025-05-18T00:00:00Z,Aston Martin,-0.1,0,0,0.75,-0.045000000000000005,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R07_EMILIA_ROMAGNA_ALPINE,2025_R07_EMILIA_ROMAGNA,2025,7,Emilia-Romagna,2025-05-18T00:00:00Z,Alpine,-0.4,0,0,1,-0.18000000000000002,-0.18000000000000002,-0.045000000000000005,0.045000000000000005,EVT_0108,Event-log coded | Momentum -0.3 | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R07_EMILIA_ROMAGNA_HAAS_F1_TEAM,2025_R07_EMILIA_ROMAGNA,2025,7,Emilia-Romagna,2025-05-18T00:00:00Z,Haas F1 Team,-0.2,0,0,0.75,-0.09000000000000001,-0.0675,-0.016875,0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R07_EMILIA_ROMAGNA_KICK_SAUBER,2025_R07_EMILIA_ROMAGNA,2025,7,Emilia-Romagna,2025-05-18T00:00:00Z,Kick Sauber,-0.9,0,0,1,-0.405,-0.405,-0.10125,0.10125,EVT_0103,Event-log coded | Momentum -0.7 | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R08_MONACO_MCLAREN,2025_R08_MONACO,2025,8,Monaco,2025-05-25T00:00:00Z,McLaren,2,1,0,1,1.35,1,0.25,-0.25,EVT_0097; EVT_0104,Event-log coded | Momentum +1.8; Upgrade +1.0 | rolling momentum base +1.0,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R08_MONACO_FERRARI,2025_R08_MONACO,2025,8,Monaco,2025-05-25T00:00:00Z,Ferrari,0.7,0,0,1,0.315,0.315,0.07875,-0.07875,EVT_0101,Event-log coded | Momentum +0.4 | rolling momentum base +0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R08_MONACO_RED_BULL_RACING,2025_R08_MONACO,2025,8,Monaco,2025-05-25T00:00:00Z,Red Bull Racing,2,0,0,1,0.9,0.9,0.225,-0.225,EVT_0098,Event-log coded | Momentum +0.7 | rolling momentum base +1.4,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R08_MONACO_MERCEDES,2025_R08_MONACO,2025,8,Monaco,2025-05-25T00:00:00Z,Mercedes,0.6,0,0,1,0.27,0.27,0.0675,-0.0675,EVT_0100,Event-log coded | Momentum +0.6,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R08_MONACO_WILLIAMS,2025_R08_MONACO,2025,8,Monaco,2025-05-25T00:00:00Z,Williams,0.5,0,0,1,0.225,0.225,0.05625,-0.05625,EVT_0102,Event-log coded | Momentum +0.5,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R08_MONACO_RACING_BULLS,2025_R08_MONACO,2025,8,Monaco,2025-05-25T00:00:00Z,Racing Bulls,0.3,0,0,1,0.135,0.135,0.03375,-0.03375,EVT_0107,Event-log coded | Momentum +0.3,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R08_MONACO_ASTON_MARTIN,2025_R08_MONACO,2025,8,Monaco,2025-05-25T00:00:00Z,Aston Martin,-0.1,0,0,0.75,-0.045000000000000005,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R08_MONACO_ALPINE,2025_R08_MONACO,2025,8,Monaco,2025-05-25T00:00:00Z,Alpine,-0.4,0,0,1,-0.18000000000000002,-0.18000000000000002,-0.045000000000000005,0.045000000000000005,EVT_0108,Event-log coded | Momentum -0.3 | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R08_MONACO_HAAS_F1_TEAM,2025_R08_MONACO,2025,8,Monaco,2025-05-25T00:00:00Z,Haas F1 Team,-0.2,0,0,0.75,-0.09000000000000001,-0.0675,-0.016875,0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R08_MONACO_KICK_SAUBER,2025_R08_MONACO,2025,8,Monaco,2025-05-25T00:00:00Z,Kick Sauber,-0.9,0,0,1,-0.405,-0.405,-0.10125,0.10125,EVT_0103,Event-log coded | Momentum -0.7 | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R09_SPAIN_MCLAREN,2025_R09_SPAIN,2025,9,Spain,2025-06-01T00:00:00Z,McLaren,2,0,0,1,0.9,0.9,0.225,-0.225,EVT_0097,Event-log coded | Momentum +1.8 | rolling momentum base +1.8,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R09_SPAIN_FERRARI,2025_R09_SPAIN,2025,9,Spain,2025-06-01T00:00:00Z,Ferrari,0.7,0,0,1,0.315,0.315,0.07875,-0.07875,EVT_0101,Event-log coded | Momentum +0.4 | rolling momentum base +0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R09_SPAIN_RED_BULL_RACING,2025_R09_SPAIN,2025,9,Spain,2025-06-01T00:00:00Z,Red Bull Racing,1.1,0,0,1,0.49500000000000005,0.49500000000000005,0.12375000000000001,-0.12375000000000001,EVT_0098,Event-log coded | Momentum +0.7 | rolling momentum base +0.4,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R09_SPAIN_MERCEDES,2025_R09_SPAIN,2025,9,Spain,2025-06-01T00:00:00Z,Mercedes,0.6,0,0,1,0.27,0.27,0.0675,-0.0675,EVT_0100,Event-log coded | Momentum +0.6,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R09_SPAIN_WILLIAMS,2025_R09_SPAIN,2025,9,Spain,2025-06-01T00:00:00Z,Williams,0.5,0,0,1,0.225,0.225,0.05625,-0.05625,EVT_0102,Event-log coded | Momentum +0.5,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R09_SPAIN_RACING_BULLS,2025_R09_SPAIN,2025,9,Spain,2025-06-01T00:00:00Z,Racing Bulls,0.3,0,0,1,0.135,0.135,0.03375,-0.03375,EVT_0107,Event-log coded | Momentum +0.3,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R09_SPAIN_ASTON_MARTIN,2025_R09_SPAIN,2025,9,Spain,2025-06-01T00:00:00Z,Aston Martin,-0.1,0,0,0.75,-0.045000000000000005,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R09_SPAIN_ALPINE,2025_R09_SPAIN,2025,9,Spain,2025-06-01T00:00:00Z,Alpine,-0.4,0,0,1,-0.18000000000000002,-0.18000000000000002,-0.045000000000000005,0.045000000000000005,EVT_0108,Event-log coded | Momentum -0.3 | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R09_SPAIN_HAAS_F1_TEAM,2025_R09_SPAIN,2025,9,Spain,2025-06-01T00:00:00Z,Haas F1 Team,-0.2,0,0,0.75,-0.09000000000000001,-0.0675,-0.016875,0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R09_SPAIN_KICK_SAUBER,2025_R09_SPAIN,2025,9,Spain,2025-06-01T00:00:00Z,Kick Sauber,-0.9,0,0,1,-0.405,-0.405,-0.10125,0.10125,EVT_0103,Event-log coded | Momentum -0.7 | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R10_CANADA_MCLAREN,2025_R10_CANADA,2025,10,Canada,2025-06-15T00:00:00Z,McLaren,2,0,0,1,0.9,0.9,0.225,-0.225,EVT_0097,Event-log coded | Momentum +1.8 | rolling momentum base +1.8,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R10_CANADA_FERRARI,2025_R10_CANADA,2025,10,Canada,2025-06-15T00:00:00Z,Ferrari,0.7,0,0,1,0.315,0.315,0.07875,-0.07875,EVT_0101,Event-log coded | Momentum +0.4 | rolling momentum base +0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R10_CANADA_RED_BULL_RACING,2025_R10_CANADA,2025,10,Canada,2025-06-15T00:00:00Z,Red Bull Racing,1.1,0,0,1,0.49500000000000005,0.49500000000000005,0.12375000000000001,-0.12375000000000001,EVT_0098,Event-log coded | Momentum +0.7 | rolling momentum base +0.4,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R10_CANADA_MERCEDES,2025_R10_CANADA,2025,10,Canada,2025-06-15T00:00:00Z,Mercedes,0.6,0.7,0,1,0.585,0.585,0.14625,-0.14625,EVT_0100; EVT_0106,Event-log coded | Momentum +0.6; Upgrade +0.7,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R10_CANADA_WILLIAMS,2025_R10_CANADA,2025,10,Canada,2025-06-15T00:00:00Z,Williams,0.5,0,0,1,0.225,0.225,0.05625,-0.05625,EVT_0102,Event-log coded | Momentum +0.5,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R10_CANADA_RACING_BULLS,2025_R10_CANADA,2025,10,Canada,2025-06-15T00:00:00Z,Racing Bulls,0.3,0,0,1,0.135,0.135,0.03375,-0.03375,EVT_0107,Event-log coded | Momentum +0.3,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R10_CANADA_ASTON_MARTIN,2025_R10_CANADA,2025,10,Canada,2025-06-15T00:00:00Z,Aston Martin,-0.1,0,0,0.75,-0.045000000000000005,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R10_CANADA_ALPINE,2025_R10_CANADA,2025,10,Canada,2025-06-15T00:00:00Z,Alpine,-0.4,0,0,1,-0.18000000000000002,-0.18000000000000002,-0.045000000000000005,0.045000000000000005,EVT_0108,Event-log coded | Momentum -0.3 | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R10_CANADA_HAAS_F1_TEAM,2025_R10_CANADA,2025,10,Canada,2025-06-15T00:00:00Z,Haas F1 Team,-0.2,0,0,0.75,-0.09000000000000001,-0.0675,-0.016875,0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R10_CANADA_KICK_SAUBER,2025_R10_CANADA,2025,10,Canada,2025-06-15T00:00:00Z,Kick Sauber,-0.9,0,0,1,-0.405,-0.405,-0.10125,0.10125,EVT_0103,Event-log coded | Momentum -0.7 | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R11_AUSTRIA_MCLAREN,2025_R11_AUSTRIA,2025,11,Austria,2025-06-29T00:00:00Z,McLaren,2,0,0,1,0.9,0.9,0.225,-0.225,EVT_0097,Event-log coded | Momentum +1.8 | rolling momentum base +1.0,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R11_AUSTRIA_FERRARI,2025_R11_AUSTRIA,2025,11,Austria,2025-06-29T00:00:00Z,Ferrari,0.7,0,0,1,0.315,0.315,0.07875,-0.07875,EVT_0101,Event-log coded | Momentum +0.4 | rolling momentum base +0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R11_AUSTRIA_RED_BULL_RACING,2025_R11_AUSTRIA,2025,11,Austria,2025-06-29T00:00:00Z,Red Bull Racing,0.8,0,0,1,0.36000000000000004,0.36000000000000004,0.09000000000000001,-0.09000000000000001,EVT_0098,Event-log coded | Momentum +0.7 | rolling momentum base +0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R11_AUSTRIA_MERCEDES,2025_R11_AUSTRIA,2025,11,Austria,2025-06-29T00:00:00Z,Mercedes,1.8,0.7,0,1,1.125,1,0.25,-0.25,EVT_0100; EVT_0106,Event-log coded | Momentum +0.6; Upgrade +0.7 | rolling momentum base +1.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R11_AUSTRIA_WILLIAMS,2025_R11_AUSTRIA,2025,11,Austria,2025-06-29T00:00:00Z,Williams,0.5,0,0,1,0.225,0.225,0.05625,-0.05625,EVT_0102,Event-log coded | Momentum +0.5,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R11_AUSTRIA_RACING_BULLS,2025_R11_AUSTRIA,2025,11,Austria,2025-06-29T00:00:00Z,Racing Bulls,0.3,0,0,1,0.135,0.135,0.03375,-0.03375,EVT_0107,Event-log coded | Momentum +0.3,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R11_AUSTRIA_ASTON_MARTIN,2025_R11_AUSTRIA,2025,11,Austria,2025-06-29T00:00:00Z,Aston Martin,-0.1,0,0,0.75,-0.045000000000000005,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R11_AUSTRIA_ALPINE,2025_R11_AUSTRIA,2025,11,Austria,2025-06-29T00:00:00Z,Alpine,-0.4,0,0,1,-0.18000000000000002,-0.18000000000000002,-0.045000000000000005,0.045000000000000005,EVT_0108,Event-log coded | Momentum -0.3 | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R11_AUSTRIA_HAAS_F1_TEAM,2025_R11_AUSTRIA,2025,11,Austria,2025-06-29T00:00:00Z,Haas F1 Team,-0.2,0,0,0.75,-0.09000000000000001,-0.0675,-0.016875,0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R11_AUSTRIA_KICK_SAUBER,2025_R11_AUSTRIA,2025,11,Austria,2025-06-29T00:00:00Z,Kick Sauber,-0.9,0,0,1,-0.405,-0.405,-0.10125,0.10125,EVT_0103,Event-log coded | Momentum -0.7 | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R12_GREAT_BRITAIN_MCLAREN,2025_R12_GREAT_BRITAIN,2025,12,Great Britain,2025-07-06T00:00:00Z,McLaren,2,0,0,1,0.9,0.9,0.225,-0.225,EVT_0097,Event-log coded | Momentum +1.8 | rolling momentum base +1.8,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R12_GREAT_BRITAIN_FERRARI,2025_R12_GREAT_BRITAIN,2025,12,Great Britain,2025-07-06T00:00:00Z,Ferrari,0.7,0,0,1,0.315,0.315,0.07875,-0.07875,EVT_0101,Event-log coded | Momentum +0.4 | rolling momentum base +0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R12_GREAT_BRITAIN_RED_BULL_RACING,2025_R12_GREAT_BRITAIN,2025,12,Great Britain,2025-07-06T00:00:00Z,Red Bull Racing,0.8,0,0,1,0.36000000000000004,0.36000000000000004,0.09000000000000001,-0.09000000000000001,EVT_0098,Event-log coded | Momentum +0.7 | rolling momentum base +0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R12_GREAT_BRITAIN_MERCEDES,2025_R12_GREAT_BRITAIN,2025,12,Great Britain,2025-07-06T00:00:00Z,Mercedes,1,0.7,0,1,0.765,0.765,0.19125,-0.19125,EVT_0100; EVT_0106,Event-log coded | Momentum +0.6; Upgrade +0.7 | rolling momentum base +0.4,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R12_GREAT_BRITAIN_WILLIAMS,2025_R12_GREAT_BRITAIN,2025,12,Great Britain,2025-07-06T00:00:00Z,Williams,0.5,0,0,1,0.225,0.225,0.05625,-0.05625,EVT_0102,Event-log coded | Momentum +0.5,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R12_GREAT_BRITAIN_RACING_BULLS,2025_R12_GREAT_BRITAIN,2025,12,Great Britain,2025-07-06T00:00:00Z,Racing Bulls,0.3,0,0,1,0.135,0.135,0.03375,-0.03375,EVT_0107,Event-log coded | Momentum +0.3,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R12_GREAT_BRITAIN_ASTON_MARTIN,2025_R12_GREAT_BRITAIN,2025,12,Great Britain,2025-07-06T00:00:00Z,Aston Martin,-0.1,0,0,0.75,-0.045000000000000005,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R12_GREAT_BRITAIN_ALPINE,2025_R12_GREAT_BRITAIN,2025,12,Great Britain,2025-07-06T00:00:00Z,Alpine,-0.4,0,0,1,-0.18000000000000002,-0.18000000000000002,-0.045000000000000005,0.045000000000000005,EVT_0108,Event-log coded | Momentum -0.3 | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R12_GREAT_BRITAIN_HAAS_F1_TEAM,2025_R12_GREAT_BRITAIN,2025,12,Great Britain,2025-07-06T00:00:00Z,Haas F1 Team,-0.2,0,0,0.75,-0.09000000000000001,-0.0675,-0.016875,0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R12_GREAT_BRITAIN_KICK_SAUBER,2025_R12_GREAT_BRITAIN,2025,12,Great Britain,2025-07-06T00:00:00Z,Kick Sauber,-0.9,0,0,1,-0.405,-0.405,-0.10125,0.10125,EVT_0103,Event-log coded | Momentum -0.7 | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R13_BELGIUM_MCLAREN,2025_R13_BELGIUM,2025,13,Belgium,2025-07-27T00:00:00Z,McLaren,2,0,0,1,0.9,0.9,0.225,-0.225,EVT_0097,Event-log coded | Momentum +1.8 | rolling momentum base +1.8,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
2025_R13_BELGIUM_FERRARI,2025_R13_BELGIUM,2025,13,Belgium,2025-07-27T00:00:00Z,Ferrari,0.7,0,0,1,0.315,0.315,0.07875,-0.07875,EVT_0101,Event-log coded | Momentum +0.4 | rolling momentum base +0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2025/races
