signal_id,season,round,race_date,driver_id,driver_name,source_published_date,source_published_at,green_flag_utc,source_url,source_outlet,source_tier,momentum_raw,track_fit_raw,context_raw,source_confidence,coding_notes
2025_r20_gibbs_sonoma_practice,2025,20,2025-07-13,ty_gibbs,Ty Gibbs,2025-07-12,,,https://www.nascar.com/news-media/2025/07/12/cup-series-qualifying-recap-sonoma/amp/,NASCAR.com,primary,0,1,1,0.90,Second-fastest in Sonoma practice and qualified sixth.
2025_r20_haley_sonoma_spin,2025,20,2025-07-13,justin_haley,Justin Haley,2025-07-12,,,https://www.nascar.com/news-media/2025/07/12/cup-series-qualifying-recap-sonoma/amp/,NASCAR.com,primary,0,0,-1,0.90,Spun during Sonoma practice.
2025_r20_hocevar_sonoma_spin,2025,20,2025-07-13,carson_hocevar,Carson Hocevar,2025-07-12,,,https://www.nascar.com/news-media/2025/07/12/cup-series-qualifying-recap-sonoma/amp/,NASCAR.com,primary,0,0,-1,0.90,Spun during Sonoma practice.
2025_r20_keselowski_sonoma_spin,2025,20,2025-07-13,brad_keselowski,Brad Keselowski,2025-07-12,,,https://www.nascar.com/news-media/2025/07/12/cup-series-qualifying-recap-sonoma/amp/,NASCAR.com,primary,0,0,-1,0.90,Spun during Sonoma practice.
2025_r20_larson_sonoma_practice,2025,20,2025-07-13,kyle_larson,Kyle Larson,2025-07-12,,,https://www.nascar.com/news-media/2025/07/12/cup-series-qualifying-recap-sonoma/amp/,NASCAR.com,primary,0,2,1,0.90,Fifth-fastest in practice with established Sonoma strength.
2025_r20_mcdowell_sonoma_spin,2025,20,2025-07-13,michael_mcdowell,Michael McDowell,2025-07-12,,,https://www.nascar.com/news-media/2025/07/12/cup-series-qualifying-recap-sonoma/amp/,NASCAR.com,primary,0,2,-1,0.90,Established road-course contender but spun during practice.
2025_r20_svg_sonoma_streak,2025,20,2025-07-13,shane_van_gisbergen,Shane van Gisbergen,2025-07-12,,,https://www.nascar.com/news-media/2025/07/12/cup-series-qualifying-recap-sonoma/amp/,NASCAR.com,primary,2,2,2,0.95,Won a second consecutive Cup pole after sweeping both poles and both races at Chicago.
2025_r21_bell_dover_slump,2025,21,2025-07-20,christopher_bell,Christopher Bell,2025-07-19,,,https://www.nascar.com/news-media/2025/07/19/what-to-watch-dover-sets-stage-for-who-title-favorites-will-be/,NASCAR.com,primary,-1,1,0,0.90,Entered with only one top 10 in the prior four races despite concrete-track strength.
2025_r21_busch_dover_form,2025,21,2025-07-20,kyle_busch,Kyle Busch,2025-07-19,,,https://www.nascar.com/news-media/2025/07/19/with-tenuous-playoff-outlook-busch-admits-eyeing-standings-obviously-looking-at-it/,NASCAR.com,primary,1,2,0,0.95,"Entered with consecutive top 10s and led the field in Dover wins, top fives and top 10s."
2025_r21_byron_dover_slump,2025,21,2025-07-20,william_byron,William Byron,2025-07-19,,,https://www.nascar.com/news-media/2025/07/19/what-to-watch-dover-sets-stage-for-who-title-favorites-will-be/,NASCAR.com,primary,-2,0,0,0.95,Still led the standings but had finished 27th or worse in four of the prior six races.
2025_r21_custer_dover_fit,2025,21,2025-07-20,cole_custer,Cole Custer,2025-07-19,,,https://www.nascar.com/news-media/2025/07/19/what-to-watch-dover-sets-stage-for-who-title-favorites-will-be/,NASCAR.com,primary,0,2,0,0.90,Owned two top 10s in four Dover Cup starts and had never finished worse than 15th there.
2025_r21_elliott_dover_form,2025,21,2025-07-20,chase_elliott,Chase Elliott,2025-07-19,,,https://www.nascar.com/news-media/2025/07/19/what-to-watch-dover-sets-stage-for-who-title-favorites-will-be/,NASCAR.com,primary,2,1,1,0.95,"Entered with 20 consecutive top-20 finishes and four top fives in five races, and was awarded the pole after rain."
2025_r21_hamlin_dover_fit,2025,21,2025-07-20,denny_hamlin,Denny Hamlin,2025-07-19,,,https://www.nascar.com/news-media/2025/07/19/what-to-watch-dover-sets-stage-for-who-title-favorites-will-be/,NASCAR.com,primary,0,2,1,0.95,Defending Dover winner and ranked top five in every cited 2025 concrete-track performance metric.
2025_r21_larson_dover_slump,2025,21,2025-07-20,kyle_larson,Kyle Larson,2025-07-19,,,https://www.nascar.com/news-media/2025/07/19/chase-elliott-awarded-dover-busch-light-pole-after-rain-washes-out-cup-series-saturday/,NASCAR.com,primary,-2,1,0,0.95,"Acknowledged a slump after one top five and three top 10s in eight races since his last win, while retaining confidence in the team."
2025_r21_reddick_dover_motivation,2025,21,2025-07-20,tyler_reddick,Tyler Reddick,2025-07-19,,,https://www.nascar.com/news-media/2025/07/19/motivation-no-problem-for-tyler-reddick-in-the-in-season-challenge-semifinals/,NASCAR.com,primary,1,1,0,0.90,Advanced to the In-Season Challenge semifinal and said recent speed and the win drought were motivating the team.
2025_r22_briscoe_indy_pole,2025,22,2025-07-27,chase_briscoe,Chase Briscoe,2025-07-26,,,https://www.nascar.com/news-media/2025/07/26/hometown-hero-chase-briscoe-earns-series-best-fifth-busch-light-pole-of-2025-at-indy/,NASCAR.com,primary,1,1,2,0.95,Indiana native won his fifth pole of the year and completed a sweep of the season's three crown-jewel poles.
2025_r22_gibbs_indy_speed,2025,22,2025-07-27,ty_gibbs,Ty Gibbs,2025-07-26,,,https://www.nascar.com/news-media/2025/07/26/hometown-hero-chase-briscoe-earns-series-best-fifth-busch-light-pole-of-2025-at-indy/,NASCAR.com,primary,0,1,2,0.95,Qualified fifth and was fourth-fastest in practice during a strong Toyota session.
2025_r22_hamlin_indy_crash,2025,22,2025-07-27,denny_hamlin,Denny Hamlin,2025-07-26,,,https://www.nascar.com/news-media/2025/07/26/hometown-hero-chase-briscoe-earns-series-best-fifth-busch-light-pole-of-2025-at-indy/,NASCAR.com,primary,0,1,-2,0.95,"Fastest in practice but crashed heavily in qualifying, destroyed the primary car and moved to a rear-starting backup."
2025_r22_jones_indy_toyota,2025,22,2025-07-27,erik_jones,Erik Jones,2025-07-26,,,https://www.nascar.com/news-media/2025/07/26/hometown-hero-chase-briscoe-earns-series-best-fifth-busch-light-pole-of-2025-at-indy/,NASCAR.com,primary,0,0,1,0.90,Qualified third in a Toyota sweep of the first five starting positions.
2025_r22_keselowski_indy_practice,2025,22,2025-07-27,brad_keselowski,Brad Keselowski,2025-07-26,,,https://www.nascar.com/news-media/2025/07/26/hometown-hero-chase-briscoe-earns-series-best-fifth-busch-light-pole-of-2025-at-indy/,NASCAR.com,primary,0,0,1,0.90,Third-fastest in the shortened Indianapolis practice session.
2025_r22_nemechek_indy_longrun,2025,22,2025-07-27,john_hunter_nemechek,John Hunter Nemechek,2025-07-26,,,https://www.nascar.com/news-media/2025/07/26/hometown-hero-chase-briscoe-earns-series-best-fifth-busch-light-pole-of-2025-at-indy/,NASCAR.com,primary,0,0,2,0.95,"Second-fastest in practice and led the 5-, 10- and 15-lap averages."
2025_r22_reddick_indy_toyota,2025,22,2025-07-27,tyler_reddick,Tyler Reddick,2025-07-26,,,https://www.nascar.com/news-media/2025/07/26/hometown-hero-chase-briscoe-earns-series-best-fifth-busch-light-pole-of-2025-at-indy/,NASCAR.com,primary,0,1,1,0.90,Qualified fourth in a Toyota sweep of the first five starting positions.
2025_r22_wallace_indy_toyota,2025,22,2025-07-27,bubba_wallace,Bubba Wallace,2025-07-26,,,https://www.nascar.com/news-media/2025/07/26/hometown-hero-chase-briscoe-earns-series-best-fifth-busch-light-pole-of-2025-at-indy/,NASCAR.com,primary,0,1,1,0.90,Qualified second in a Toyota sweep of the first five starting positions.
2025_r22_zane_indy_practice,2025,22,2025-07-27,zane_smith,Zane Smith,2025-07-26,,,https://www.nascar.com/news-media/2025/07/26/hometown-hero-chase-briscoe-earns-series-best-fifth-busch-light-pole-of-2025-at-indy/,NASCAR.com,primary,0,0,1,0.90,Fifth-fastest in the shortened Indianapolis practice session.
2025_r23_bell_iowa_practice,2025,23,2025-08-03,christopher_bell,Christopher Bell,2025-08-02,,,https://www.nascar.com/news-media/2025/08/02/another-one-briscoe-captures-busch-light-pole-with-strong-iowa-showing/,NASCAR.com,primary,1,1,2,0.95,Fastest in Iowa practice with three wins already in 2025.
2025_r23_briscoe_iowa_speed,2025,23,2025-08-03,chase_briscoe,Chase Briscoe,2025-08-02,,,https://www.nascar.com/news-media/2025/08/02/another-one-briscoe-captures-busch-light-pole-with-strong-iowa-showing/,NASCAR.com,primary,2,1,2,0.95,"Won a second consecutive pole, seventh front-row start in eleven sessions, and was third-fastest in practice."
2025_r23_busch_iowa_crash,2025,23,2025-08-03,kyle_busch,Kyle Busch,2025-08-02,,,https://www.nascar.com/news-media/2025/08/02/cup-series-kyle-busch-crash-iowa-practice/,NASCAR.com,primary,0,0,-2,0.95,Heavy nose-first practice crash destroyed the primary car and forced a rear start in a backup.
2025_r23_byron_iowa_practice,2025,23,2025-08-03,william_byron,William Byron,2025-08-02,,,https://www.nascar.com/news-media/2025/08/02/another-one-briscoe-captures-busch-light-pole-with-strong-iowa-showing/,NASCAR.com,primary,0,0,1,0.90,Fourth-fastest in practice and qualified second.
2025_r23_larson_iowa_practice,2025,23,2025-08-03,kyle_larson,Kyle Larson,2025-08-02,,,https://www.nascar.com/news-media/2025/08/02/another-one-briscoe-captures-busch-light-pole-with-strong-iowa-showing/,NASCAR.com,primary,0,1,1,0.90,Fifth-fastest in practice and qualified third.
2025_r23_wallace_iowa_practice,2025,23,2025-08-03,bubba_wallace,Bubba Wallace,2025-08-02,,,https://www.nascar.com/news-media/2025/08/02/another-one-briscoe-captures-busch-light-pole-with-strong-iowa-showing/,NASCAR.com,primary,2,0,1,0.95,Prior-week Brickyard winner and second-fastest in Iowa practice.
2025_r24_blaney_watkins_pole,2025,24,2025-08-10,ryan_blaney,Ryan Blaney,2025-08-09,,,https://www.nascar.com/news-media/2025/08/09/cup-series-2025-busch-light-pole-qualifying-watkins-glen-recap/,NASCAR.com,primary,1,1,2,0.95,Beat the season's dominant road racer for pole after focused driver and team work to improve on road courses.
2025_r24_briscoe_watkins_qualifying,2025,24,2025-08-10,chase_briscoe,Chase Briscoe,2025-08-09,,,https://www.nascar.com/news-media/2025/08/09/cup-series-2025-busch-light-pole-qualifying-watkins-glen-recap/,NASCAR.com,primary,1,1,1,0.90,Qualified third during a sustained stretch of front-row and pole speed.
2025_r24_busch_watkins_qualifying,2025,24,2025-08-10,kyle_busch,Kyle Busch,2025-08-09,,,https://www.nascar.com/news-media/2025/08/09/cup-series-2025-busch-light-pole-qualifying-watkins-glen-recap/,NASCAR.com,primary,0,2,1,0.90,Qualified fifth at a track where he had previously won from pole.
2025_r24_chastain_watkins_qualifying,2025,24,2025-08-10,ross_chastain,Ross Chastain,2025-08-09,,,https://www.nascar.com/news-media/2025/08/09/cup-series-2025-busch-light-pole-qualifying-watkins-glen-recap/,NASCAR.com,primary,0,1,1,0.90,Qualified fourth at Watkins Glen.
2025_r24_svg_watkins_strength,2025,24,2025-08-10,shane_van_gisbergen,Shane van Gisbergen,2025-08-09,,,https://www.nascar.com/news-media/2025/08/09/cup-series-2025-busch-light-pole-qualifying-watkins-glen-recap/,NASCAR.com,primary,2,2,1,0.95,Qualified second after winning all three prior 2025 road-course races.
2025_r25_busch_richmond_practice,2025,25,2025-08-16,kyle_busch,Kyle Busch,2025-08-15,,,https://www.nascar.com/news-media/2025/08/15/cup-series-qualifying-richmond-ryan-preece-pole/,NASCAR.com,primary,0,2,2,0.95,"Fastest in practice, led every reported 5- through 30-lap average and owned six Richmond wins."
2025_r25_gragson_richmond_practice,2025,25,2025-08-16,noah_gragson,Noah Gragson,2025-08-15,,,https://www.nascar.com/news-media/2025/08/15/cup-series-qualifying-richmond-ryan-preece-pole/,NASCAR.com,primary,0,0,1,0.90,Fourth-fastest in Richmond practice.
2025_r25_hamlin_richmond_practice,2025,25,2025-08-16,denny_hamlin,Denny Hamlin,2025-08-15,,,https://www.nascar.com/news-media/2025/08/15/cup-series-qualifying-richmond-ryan-preece-pole/,NASCAR.com,primary,0,2,1,0.95,Third-fastest in practice and qualified fourth at his home-state track with established Richmond strength.
2025_r25_heim_richmond_practice,2025,25,2025-08-16,corey_heim,Corey Heim,2025-08-15,,,https://www.nascar.com/news-media/2025/08/15/cup-series-qualifying-richmond-ryan-preece-pole/,NASCAR.com,primary,0,0,1,0.90,Fifth-fastest in Richmond practice.
2025_r25_hocevar_richmond_spin,2025,25,2025-08-16,carson_hocevar,Carson Hocevar,2025-08-15,,,https://www.nascar.com/news-media/2025/08/15/cup-series-qualifying-richmond-ryan-preece-pole/,NASCAR.com,primary,0,0,-1,0.90,Spun in the final minute of Richmond practice.
2025_r25_logano_richmond_tirewall,2025,25,2025-08-16,joey_logano,Joey Logano,2025-08-15,,,https://www.nascar.com/news-media/2025/08/15/cup-series-qualifying-richmond-ryan-preece-pole/,NASCAR.com,primary,0,1,-2,0.95,Tire issue led to wall contact in practice and the slowest time of 38 drivers.
2025_r25_nemechek_richmond_practice,2025,25,2025-08-16,john_hunter_nemechek,John Hunter Nemechek,2025-08-15,,,https://www.nascar.com/news-media/2025/08/15/cup-series-qualifying-richmond-ryan-preece-pole/,NASCAR.com,primary,0,0,1,0.90,Second-fastest in Richmond practice.
2025_r25_preece_richmond_pole,2025,25,2025-08-16,ryan_preece,Ryan Preece,2025-08-15,,,https://www.nascar.com/news-media/2025/08/15/cup-series-qualifying-richmond-ryan-preece-pole/,NASCAR.com,primary,1,2,2,0.95,"Won a pressure-packed pole, cited a strong practice car and brought established short-track expertise."
2025_r26_blaney_daytona_metric,2025,26,2025-08-23,ryan_blaney,Ryan Blaney,2025-08-22,,,https://www.nascar.com/news-media/2025/08/22/cup-series-daytona-summer-2025-qualifying-recap/,NASCAR.com,primary,0,2,1,0.90,"Awarded the pole after weather canceled qualifying, with established drafting-track strength."
2025_r26_bowman_daytona_pressure,2025,26,2025-08-23,alex_bowman,Alex Bowman,2025-08-22,,,https://www.nascar.com/news-media/2025/08/22/cup-series-daytona-summer-2025-qualifying-recap/,NASCAR.com,primary,0,1,1,0.90,Started second while protecting a narrowing playoff-points position and explicitly emphasized the value of track position.
2025_r26_reddick_daytona_pressure,2025,26,2025-08-23,tyler_reddick,Tyler Reddick,2025-08-22,,,https://www.nascar.com/news-media/2025/08/22/cup-series-daytona-summer-2025-qualifying-recap/,NASCAR.com,primary,0,1,-1,0.90,Entered the playoff cutoff race only 29 points ahead of Bowman but was assigned the 27th starting position.
2025_r27_gibbs_darlington_practice,2025,27,2025-08-31,ty_gibbs,Ty Gibbs,2025-08-30,,,https://www.nascar.com/news-media/2025/08/30/denny-hamlin-bests-jgr-teammate-briscoe-for-busch-light-pole-award-at-darlington/,NASCAR.com,primary,0,0,1,0.90,Third-fastest in Darlington practice.
2025_r27_gragson_darlington_practice,2025,27,2025-08-31,noah_gragson,Noah Gragson,2025-08-30,,,https://www.nascar.com/news-media/2025/08/30/denny-hamlin-bests-jgr-teammate-briscoe-for-busch-light-pole-award-at-darlington/,NASCAR.com,primary,0,0,1,0.90,Fifth-fastest in Darlington practice.
2025_r27_haley_darlington_practice,2025,27,2025-08-31,justin_haley,Justin Haley,2025-08-30,,,https://www.nascar.com/news-media/2025/08/30/denny-hamlin-bests-jgr-teammate-briscoe-for-busch-light-pole-award-at-darlington/,NASCAR.com,primary,0,0,1,0.90,Second-fastest in Darlington practice.
2025_r27_hamlin_darlington_mixed,2025,27,2025-08-31,denny_hamlin,Denny Hamlin,2025-08-30,,,https://www.nascar.com/news-media/2025/08/30/denny-hamlin-bests-jgr-teammate-briscoe-for-busch-light-pole-award-at-darlington/,NASCAR.com,primary,0,2,0,0.95,"Five-time Darlington winner and pole winner, but acknowledged the car still needed work after struggling with race-practice balance."
2025_r27_hocevar_darlington_practice,2025,27,2025-08-31,carson_hocevar,Carson Hocevar,2025-08-30,,,https://www.nascar.com/news-media/2025/08/30/denny-hamlin-bests-jgr-teammate-briscoe-for-busch-light-pole-award-at-darlington/,NASCAR.com,primary,0,0,1,0.90,Fourth-fastest in Darlington practice.
2025_r27_mcdowell_darlington_practice,2025,27,2025-08-31,michael_mcdowell,Michael McDowell,2025-08-30,,,https://www.nascar.com/news-media/2025/08/30/denny-hamlin-bests-jgr-teammate-briscoe-for-busch-light-pole-award-at-darlington/,NASCAR.com,primary,0,1,2,0.95,Fastest in Darlington practice.
2025_r27_preece_darlington_wall,2025,27,2025-08-31,ryan_preece,Ryan Preece,2025-08-30,,,https://www.nascar.com/news-media/2025/08/30/denny-hamlin-bests-jgr-teammate-briscoe-for-busch-light-pole-award-at-darlington/,NASCAR.com,primary,0,0,-1,0.90,Contacted the Turn 3 wall in practice.
2025_r28_cindric_gateway_wall,2025,28,2025-09-07,austin_cindric,Austin Cindric,2025-09-06,,,https://www.nascar.com/news-media/2025/09/05/cup-series-2025-gateway-practice-qualifying-recap-denny-hamlin-pole/,NASCAR.com,primary,0,1,-1,0.90,Defending race winner but scraped the wall and ranked 27th in practice.
2025_r28_gibbs_gateway_practice,2025,28,2025-09-07,ty_gibbs,Ty Gibbs,2025-09-06,,,https://www.nascar.com/news-media/2025/09/05/cup-series-2025-gateway-practice-qualifying-recap-denny-hamlin-pole/,NASCAR.com,primary,0,1,2,0.95,Fastest in Gateway practice.
2025_r28_gilliland_gateway_practice,2025,28,2025-09-07,todd_gilliland,Todd Gilliland,2025-09-06,,,https://www.nascar.com/news-media/2025/09/05/cup-series-2025-gateway-practice-qualifying-recap-denny-hamlin-pole/,NASCAR.com,primary,0,0,1,0.90,Fifth-fastest in Gateway practice.
2025_r28_hamlin_gateway_pole,2025,28,2025-09-07,denny_hamlin,Denny Hamlin,2025-09-06,,,https://www.nascar.com/news-media/2025/09/05/cup-series-2025-gateway-practice-qualifying-recap-denny-hamlin-pole/,NASCAR.com,primary,1,1,2,0.95,Won a second consecutive playoff pole.
2025_r28_hocevar_gateway_practice,2025,28,2025-09-07,carson_hocevar,Carson Hocevar,2025-09-06,,,https://www.nascar.com/news-media/2025/09/05/cup-series-2025-gateway-practice-qualifying-recap-denny-hamlin-pole/,NASCAR.com,primary,0,0,1,0.90,Fourth-fastest in Gateway practice.
2025_r28_keselowski_gateway_practice,2025,28,2025-09-07,brad_keselowski,Brad Keselowski,2025-09-06,,,https://www.nascar.com/news-media/2025/09/05/cup-series-2025-gateway-practice-qualifying-recap-denny-hamlin-pole/,NASCAR.com,primary,0,0,1,0.90,Third-fastest in Gateway practice.
2025_r28_larson_gateway_practice,2025,28,2025-09-07,kyle_larson,Kyle Larson,2025-09-06,,,https://www.nascar.com/news-media/2025/09/05/cup-series-2025-gateway-practice-qualifying-recap-denny-hamlin-pole/,NASCAR.com,primary,0,1,1,0.90,Second-fastest in practice after participating in the track's Goodyear tire test.
2025_r29_allmendinger_bristol_pole,2025,29,2025-09-13,aj_allmendinger,AJ Allmendinger,2025-09-12,,,https://www.nascar.com/news-media/2025/09/12/cup-series-2025-aj-allmendinger-bristol-busch-light-pole-qualifying/,NASCAR.com,primary,1,1,2,0.95,Won his first pole in ten years after reporting a strong practice and useful spring-race notes.
2025_r29_berry_bristol_slow,2025,29,2025-09-13,josh_berry,Josh Berry,2025-09-12,,,https://www.nascar.com/news-media/2025/09/12/cup-series-2025-aj-allmendinger-bristol-busch-light-pole-qualifying/,NASCAR.com,primary,0,1,-1,0.90,"Qualified tenth but was the slowest playoff driver in practice, ranking 38th of 39."
2025_r29_blaney_bristol_speed,2025,29,2025-09-13,ryan_blaney,Ryan Blaney,2025-09-12,,,https://www.nascar.com/news-media/2025/09/12/cup-series-2025-aj-allmendinger-bristol-busch-light-pole-qualifying/,NASCAR.com,primary,0,1,2,0.95,"Tied for fastest in practice, qualified second and expressed confidence in long-run race pace."
2025_r29_haley_bristol_practice,2025,29,2025-09-13,justin_haley,Justin Haley,2025-09-12,,,https://www.nascar.com/news-media/2025/09/12/cup-series-2025-aj-allmendinger-bristol-busch-light-pole-qualifying/,NASCAR.com,primary,0,0,2,0.95,Tied for fastest in Bristol practice.
2025_r29_hocevar_bristol_practice,2025,29,2025-09-13,carson_hocevar,Carson Hocevar,2025-09-12,,,https://www.nascar.com/news-media/2025/09/12/cup-series-2025-aj-allmendinger-bristol-busch-light-pole-qualifying/,NASCAR.com,primary,0,0,1,0.90,Third-fastest in Bristol practice.
2025_r29_keselowski_bristol_practice,2025,29,2025-09-13,brad_keselowski,Brad Keselowski,2025-09-12,,,https://www.nascar.com/news-media/2025/09/12/cup-series-2025-aj-allmendinger-bristol-busch-light-pole-qualifying/,NASCAR.com,primary,0,0,1,0.90,Fourth-fastest in Bristol practice.
2025_r29_mcdowell_bristol_practice,2025,29,2025-09-13,michael_mcdowell,Michael McDowell,2025-09-12,,,https://www.nascar.com/news-media/2025/09/12/cup-series-2025-aj-allmendinger-bristol-busch-light-pole-qualifying/,NASCAR.com,primary,0,0,1,0.90,Fifth-fastest in Bristol practice.
2025_r30_allmendinger_loudon_practice,2025,30,2025-09-21,aj_allmendinger,AJ Allmendinger,2025-09-20,,,https://www.nascar.com/news-media/2025/09/20/joey-logano-soars-to-busch-light-pole-award-at-new-hampshire/,NASCAR.com,primary,0,0,1,0.90,Second-fastest in New Hampshire practice.
2025_r30_blaney_loudon_longrun,2025,30,2025-09-21,ryan_blaney,Ryan Blaney,2025-09-20,,,https://www.nascar.com/news-media/2025/09/20/joey-logano-soars-to-busch-light-pole-award-at-new-hampshire/,NASCAR.com,primary,0,1,2,0.95,Qualified second and led every reported 10- through 30-lap practice average.
2025_r30_byron_loudon_practice,2025,30,2025-09-21,william_byron,William Byron,2025-09-20,,,https://www.nascar.com/news-media/2025/09/20/joey-logano-soars-to-busch-light-pole-award-at-new-hampshire/,NASCAR.com,primary,0,1,2,0.95,Fastest in New Hampshire practice.
2025_r30_chastain_loudon_slow,2025,30,2025-09-21,ross_chastain,Ross Chastain,2025-09-20,,,https://www.nascar.com/news-media/2025/09/20/joey-logano-soars-to-busch-light-pole-award-at-new-hampshire/,NASCAR.com,primary,0,0,-1,0.90,"Slowest of the twelve playoff drivers in practice, ranking 30th."
2025_r30_logano_loudon_pole,2025,30,2025-09-21,joey_logano,Joey Logano,2025-09-20,,,https://www.nascar.com/news-media/2025/09/20/joey-logano-soars-to-busch-light-pole-award-at-new-hampshire/,NASCAR.com,primary,1,2,2,0.95,"Won the pole at his home-region track, cited recent winning-caliber Loudon speed and entered as a two-time track winner."
2025_r30_preece_loudon_practice,2025,30,2025-09-21,ryan_preece,Ryan Preece,2025-09-20,,,https://www.nascar.com/news-media/2025/09/20/joey-logano-soars-to-busch-light-pole-award-at-new-hampshire/,NASCAR.com,primary,0,2,1,0.90,Third-fastest in practice at a home-region flat short track.
2025_r31_blaney_kansas_crash,2025,31,2025-09-28,ryan_blaney,Ryan Blaney,2025-09-27,,,https://www.nascar.com/news-media/2025/09/27/cup-series-practice-qualifying-results-recap-kansas-playoffs/amp/,NASCAR.com,primary,2,0,-2,0.95,"Prior-week winner but suffered a right-rear tire issue, crashed in practice and recorded no qualifying lap."
2025_r31_briscoe_kansas_pole,2025,31,2025-09-28,chase_briscoe,Chase Briscoe,2025-09-27,,,https://www.nascar.com/news-media/2025/09/27/cup-series-practice-qualifying-results-recap-kansas-playoffs/amp/,NASCAR.com,primary,1,1,2,0.95,Won a series-best seventh pole after the team adapted successfully to slower-than-expected conditions.
2025_r31_buescher_kansas_practice,2025,31,2025-09-28,chris_buescher,Chris Buescher,2025-09-27,,,https://www.nascar.com/news-media/2025/09/27/cup-series-practice-qualifying-results-recap-kansas-playoffs/amp/,NASCAR.com,primary,0,1,2,0.95,Fastest in Kansas practice.
2025_r31_cindric_kansas_wall,2025,31,2025-09-28,austin_cindric,Austin Cindric,2025-09-27,,,https://www.nascar.com/news-media/2025/09/27/cup-series-practice-qualifying-results-recap-kansas-playoffs/amp/,NASCAR.com,primary,0,0,-1,0.90,Scraped the wall during qualifying and was set to start 26th.
2025_r31_hamlin_kansas_practice,2025,31,2025-09-28,denny_hamlin,Denny Hamlin,2025-09-27,,,https://www.nascar.com/news-media/2025/09/27/cup-series-practice-qualifying-results-recap-kansas-playoffs/amp/,NASCAR.com,primary,0,1,1,0.90,Third-fastest in practice and qualified second.
2025_r31_logano_kansas_tire,2025,31,2025-09-28,joey_logano,Joey Logano,2025-09-27,,,https://www.nascar.com/news-media/2025/09/27/cup-series-practice-qualifying-results-recap-kansas-playoffs/amp/,NASCAR.com,primary,0,0,-1,0.90,Right-side tire problem disrupted practice and contributed to a 35th-place start.
2025_r31_nemechek_kansas_practice,2025,31,2025-09-28,john_hunter_nemechek,John Hunter Nemechek,2025-09-27,,,https://www.nascar.com/news-media/2025/09/27/cup-series-practice-qualifying-results-recap-kansas-playoffs/amp/,NASCAR.com,primary,0,0,1,0.90,Fifth-fastest in Kansas practice.
2025_r31_wallace_kansas_practice,2025,31,2025-09-28,bubba_wallace,Bubba Wallace,2025-09-27,,,https://www.nascar.com/news-media/2025/09/27/cup-series-practice-qualifying-results-recap-kansas-playoffs/amp/,NASCAR.com,primary,0,1,1,0.90,Fourth-fastest in Kansas practice.
2025_r31_zane_kansas_practice,2025,31,2025-09-28,zane_smith,Zane Smith,2025-09-27,,,https://www.nascar.com/news-media/2025/09/27/cup-series-practice-qualifying-results-recap-kansas-playoffs/amp/,NASCAR.com,primary,0,0,1,0.90,Second-fastest in Kansas practice.
2025_r32_allmendinger_roval_practice,2025,32,2025-10-05,aj_allmendinger,AJ Allmendinger,2025-10-04,,,https://www.nascar.com/news-media/2025/10/04/cup-series-playoffs-2025-pole-qualifying-practice-charlotte-roval/,NASCAR.com,primary,0,2,2,0.95,Fastest in practice as the defending 2023 Roval winner.
2025_r32_gibbs_roval_practice,2025,32,2025-10-05,ty_gibbs,Ty Gibbs,2025-10-04,,,https://www.nascar.com/news-media/2025/10/04/cup-series-playoffs-2025-pole-qualifying-practice-charlotte-roval/,NASCAR.com,primary,0,1,2,0.95,Second-fastest single lap and fastest five-lap practice average.
2025_r32_herbst_roval_barrier,2025,32,2025-10-05,riley_herbst,Riley Herbst,2025-10-04,,,https://www.nascar.com/news-media/2025/10/04/cup-series-playoffs-2025-pole-qualifying-practice-charlotte-roval/,NASCAR.com,primary,0,0,-2,0.95,Hard practice hit sent the car up a tire barrier before it landed back on four wheels.
2025_r32_larson_roval_practice,2025,32,2025-10-05,kyle_larson,Kyle Larson,2025-10-04,,,https://www.nascar.com/news-media/2025/10/04/cup-series-playoffs-2025-pole-qualifying-practice-charlotte-roval/,NASCAR.com,primary,0,2,1,0.90,Seventh-fastest in practice and qualified fourth with established Roval strength.
2025_r32_reddick_roval_pole,2025,32,2025-10-05,tyler_reddick,Tyler Reddick,2025-10-04,,,https://www.nascar.com/news-media/2025/10/04/cup-series-playoffs-2025-pole-qualifying-practice-charlotte-roval/,NASCAR.com,primary,1,2,2,0.95,Beat the season's dominant road racer for pole while facing a 29-point playoff deficit.
2025_r32_svg_roval_strength,2025,32,2025-10-05,shane_van_gisbergen,Shane van Gisbergen,2025-10-04,,,https://www.nascar.com/news-media/2025/10/04/cup-series-playoffs-2025-pole-qualifying-practice-charlotte-roval/,NASCAR.com,primary,2,2,2,0.95,Qualified second after winning the prior four Cup road-course races and led the 10-lap practice average.
2025_r33_byron_vegas_longrun,2025,33,2025-10-12,william_byron,William Byron,2025-10-11,,,https://www.nascar.com/news-media/2025/10/11/denny-hamlin-las-vegas-busch-light-pole-playoffs-starting-lineup/,NASCAR.com,primary,0,1,2,0.95,Second-fastest single lap and led every reported 5- through 30-lap practice average.
2025_r33_chastain_vegas_wall,2025,33,2025-10-12,ross_chastain,Ross Chastain,2025-10-11,,,https://www.nascar.com/news-media/2025/10/11/denny-hamlin-las-vegas-busch-light-pole-playoffs-starting-lineup/,NASCAR.com,primary,0,0,-1,0.90,Fastest in his practice group but brushed the wall and required repairs before qualifying.
